gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
SUPT5H,5782.69019386082,0.332798392496888,0.046550321204761,6.84501841771935e-13,4.42217571486798e-12
SYCP2L,247.310853047597,0.751589093369203,0.107634451168104,6.84813183427091e-13,4.42270398213976e-12
TOP3A,1129.41914839605,-0.364254294161701,0.0511644189549902,6.91567687424909e-13,4.46482959056329e-12
TMEM132A,6513.87480227647,0.467197040457382,0.0658588768516019,6.94989304800061e-13,4.48512568239098e-12
RUNX1T1,377.005216419441,-1.0490913799493,0.152653691301222,6.9517701986086e-13,4.48512568239098e-12
OSBP2,248.265130149449,0.757413763905885,0.108533473978286,6.99714898496147e-13,4.51289170389296e-12
TDRKH,1025.75875083346,0.402956001368067,0.0566858602550189,7.02227062210749e-13,4.52757843155625e-12
NUBP1,819.669994991109,-0.473622226753489,0.0669326076293048,7.10436069587696e-13,4.57897319525158e-12
ANKRD18B,106.255039850537,-1.07127982939977,0.155270727007559,7.20779356424256e-13,4.64408505067334e-12
FAM13B,1341.13461642269,0.412233450389377,0.0580728176118914,7.2285733638917e-13,4.65591661168083e-12
MRPL30,1066.10145782234,0.393254902306827,0.0544547355150718,7.26630537240433e-13,4.6786555146848e-12
CNTN2,68.9960393322845,1.26825149828748,0.184730633197502,7.43562608729232e-13,4.78561842918717e-12
COG6,617.3016616372,0.535302959464496,0.0760127936093559,7.43739505683176e-13,4.78561842918717e-12
ECH1,3602.55709677441,-0.371749226943566,0.0514319447281114,7.48200363020776e-13,4.81271452206853e-12
STX3,130.919581385045,1.23425953471364,0.179218279022242,7.57911752918711e-13,4.87355471294358e-12
TGFB1I1,930.211646436319,-0.612972048836087,0.0877021882206899,7.69521047560943e-13,4.94655421463516e-12
PM20D2,1412.97401386854,-0.518652481155742,0.0725894210453434,7.79217671386668e-13,5.00721428928091e-12
ZCCHC10,355.389340903277,-0.586761722338313,0.0836394845584504,7.91646261265862e-13,5.08370524958757e-12
FNBP4,1032.52069729819,-0.403852302881389,0.0569087227248392,7.91648883922279e-13,5.08370524958757e-12
SPDL1,1684.35891803976,-0.435867623017852,0.0617497063883139,7.92886639473348e-13,5.08995705080108e-12
RABL6,9874.4073878072,-0.381772592022357,0.0535234323089377,7.94436864631835e-13,5.09820992576026e-12
LMAN2,3842.03495707571,-0.405170658375916,0.0573577504145987,7.94826394704998e-13,5.09901115351042e-12
EIF4E2,3294.30374798356,-0.277128831845975,0.0386333480940754,8.01557270104415e-13,5.14047963001384e-12
IQCH,107.733010111951,1.10347392775385,0.160454830752898,8.05252622193463e-13,5.16245982248155e-12
PDPR,1890.04563403437,0.441758714346442,0.0616207855069885,8.0774303714519e-13,5.17670313060615e-12
ADCY9,2008.59159050845,0.405875113736006,0.057166792280265,8.13523542603925e-13,5.21201564624696e-12
AKT1,6152.52655642202,-0.287915981823173,0.0406564424024617,8.52842434176137e-13,5.46210422021385e-12
EIF2S2,4627.00617381049,-0.314356301505141,0.0444084063010252,8.89547685459902e-13,5.69529284160353e-12
EPHA2,198.448604595317,-0.949315461728276,0.138059239485496,8.98104195178808e-13,5.74816522263114e-12
CHCHD2,8026.37679175958,-0.342790787836727,0.0475200215653625,9.0043160137678e-13,5.76114739306664e-12
ZNF419,178.028814588841,0.86250205976138,0.124818384449551,9.05553833831418e-13,5.79199688205919e-12
FAM98B,1643.07458859429,-0.430268720954318,0.0605776563887204,9.17117924055335e-13,5.86401487120014e-12
TATDN2,2047.47931847211,-0.365249859667889,0.05208571471501,9.24578967856061e-13,5.90975906295521e-12
CDC42EP3,7368.42152405998,-0.371381524657016,0.0521060798392632,9.35366601875899e-13,5.97672888395993e-12
MVP,289.694694353922,0.809261958757168,0.117235823834995,9.55201678689431e-13,6.10144573605832e-12
STS,467.575523149778,0.600242035275325,0.0857896724917605,9.59890889674871e-13,6.12936625442041e-12
ITGAE,381.010558469314,-0.614780355044743,0.0880994879430064,9.66222137510623e-13,6.16774999308885e-12
ADGRL3,80.3117688403565,1.48308147980338,0.21904502677934,9.78028833904947e-13,6.24104852109268e-12
ATXN7L2,582.927661419599,0.548635020732877,0.0783059310247912,9.82918957340127e-13,6.27017672621111e-12
ZFP36L1,184.490179024401,-0.994047664873847,0.144645301035336,9.94630566814799e-13,6.34278645140255e-12
MARCHF6,5432.69141471474,0.33969047507559,0.0483364936224784,9.95888605951376e-13,6.34870747639089e-12
MPZ,323.630656961115,0.829855509955261,0.12033896081482,1.02384049174539e-12,6.52473935609491e-12
PLP2,1903.47420564591,-0.611658219315752,0.0874016042925797,1.04817326422921e-12,6.6775985236031e-12
SNAP23,1359.80586654205,-0.508478871778549,0.071852946205754,1.05316866191616e-12,6.70720471795533e-12
UGP2,1164.25492149367,-0.480756831673475,0.0691735552610717,1.06281372950371e-12,6.76639342329445e-12
TRPM6,237.487068456989,0.721351141967103,0.104124849351222,1.06425290093174e-12,6.77331752112649e-12
RRP12,2914.88316870518,0.542517667729979,0.076832152325118,1.08244017351007e-12,6.88679324394697e-12
C9orf64,757.54699004014,-0.464418413839555,0.0652311965481894,1.0937775086613e-12,6.95662717212281e-12
MAD2L1,3323.79513252333,-0.397057617844822,0.0555550071706418,1.10266576378152e-12,7.01084354430725e-12
DCAKD,669.227871621938,0.480586404700206,0.0684031656606937,1.11308485523219e-12,7.07475411944841e-12
HOXC4,1577.41538969011,0.463555988762597,0.066003096016842,1.12351376171058e-12,7.13868490084245e-12
CMAS,1854.32907460339,0.330258923147666,0.0460445121146976,1.14386623396253e-12,7.26560599976527e-12
SNHG1,1126.47159343171,-0.406530669812079,0.0578365918540264,1.14992797059166e-12,7.30170150080695e-12
KIF5B,8566.26560344294,-0.400166167233179,0.0563331415731883,1.16078056466339e-12,7.36818371605937e-12
TTLL5,793.327394983064,-0.465689147495096,0.0664263646812915,1.16747776702857e-12,7.40825401245239e-12
ATOH8,111.662013003494,-1.19195251104644,0.175273687414841,1.17029544003005e-12,7.42368839386862e-12
COG1,1409.33905378769,0.426315401308712,0.0605026168482215,1.17334823511051e-12,7.44060360414875e-12
CRLF3,234.890117708587,-0.880403461616408,0.128362287022682,1.19739139707994e-12,7.59057099859988e-12
GK5,377.721953719871,-0.592236705311624,0.0851366533491793,1.21200503071384e-12,7.6806831962836e-12
SOBP,893.66373038118,0.51467621919825,0.0737237138169676,1.22159969594293e-12,7.73894052691241e-12
KATNBL1,583.782894948009,-0.561263113105052,0.0801251152341931,1.22647975576182e-12,7.76730193778813e-12
ERICD,216.067482761421,0.845928568084956,0.123273965099445,1.23692686021133e-12,7.83088924152852e-12
CCDC137,1718.54834320989,-0.392295242376621,0.055554901274191,1.25572169552506e-12,7.94726624976686e-12
WDR18,2056.53089442464,-0.384800639684515,0.0542801014275662,1.2755763462644e-12,8.07027202324588e-12
CNN1,366.793556468793,0.940638646607182,0.137817689882633,1.28384377028819e-12,8.11991143617923e-12
ATG4D,1412.28944506528,-0.363102799665764,0.0518056125070044,1.29161874617086e-12,8.16640470790336e-12
ACOT1,145.373650932664,-0.919856031252302,0.134371531338986,1.31110021689601e-12,8.28685881840605e-12
FAM72B,116.719400268299,-1.02257211565365,0.150277714903563,1.31898956718575e-12,8.33398950863677e-12
AGTRAP,258.546145861428,-0.656138064076351,0.0947080565997386,1.32074191991524e-12,8.34232560234984e-12
CDK5R2,3218.69522151623,0.396487564548415,0.0561068027032935,1.33922987190354e-12,8.45633021377306e-12
PLCL1,638.781817509929,0.854144824302791,0.124739161125434,1.34594784475503e-12,8.4959650161224e-12
VPS41,1553.04080075467,0.35480069010666,0.0491230179919556,1.34727629273962e-12,8.50156494583318e-12
BRPF3,1441.50905453966,-0.369177612663745,0.0525715507642529,1.37733689710486e-12,8.68840711287662e-12
MYBL1,84.2225467548948,-1.12268519920419,0.165296119794391,1.386228379915e-12,8.74163330247544e-12
ISL1,1665.04536605152,0.350709307817791,0.0499307595074483,1.38946922677775e-12,8.75920309354495e-12
AQP3,552.553761932643,0.88016240228573,0.128851949535088,1.39220362469941e-12,8.77181769333865e-12
SMIM10,95.6852902364493,-1.06473089053689,0.156085454882728,1.39238092427872e-12,8.77181769333865e-12
ATXN7L1,282.567890981148,0.655435264180469,0.0945163989308154,1.40799516174834e-12,8.86728564598948e-12
KAT2A,2425.29499231597,0.344943242182967,0.0491366669662018,1.43064507529679e-12,9.00698607045512e-12
LTBP3,5554.57220351115,0.545486874108933,0.0785189654982862,1.4504215336937e-12,9.12851056733394e-12
MICAL2,369.266536610791,0.774680881934381,0.113093971510751,1.46299888002814e-12,9.2046614708498e-12
KIF18A,358.031977522969,-0.648174670850822,0.0938490114018935,1.48254412679358e-12,9.32458785591849e-12
LOC102724814,172.618477744861,0.903599930339362,0.132433897187008,1.49519290771953e-12,9.39928031254243e-12
KCNC4,378.94268097636,0.647838006102323,0.0938153755571224,1.49539549223683e-12,9.39928031254243e-12
SLC35D3,205.058517437048,1.06611974313371,0.157361809996532,1.49793548129329e-12,9.41217450982229e-12
PSMB10,583.957446177482,0.596980622032175,0.0863267548681035,1.51263406293174e-12,9.50143306892074e-12
ETFB,2862.63846567441,0.404123271893011,0.0573804128186631,1.51900906889031e-12,9.53836692052538e-12
P2RX3,28.2296298380171,2.73362684435103,0.413036961556648,1.54044510628871e-12,9.66981915042427e-12
TTF2,1046.89966075204,-0.421535876122247,0.0603240992974154,1.55628097132756e-12,9.7660432940148e-12
ATXN7L3B,4565.04630601157,0.360708131888485,0.0507249656564681,1.56494723213248e-12,9.81722840346212e-12
ANKRD54,1233.2067575472,-0.366470426649005,0.0521438458876802,1.61697105289701e-12,1.01402823353063e-11
EBLN3P,1201.85247573609,0.379242589118644,0.0547882925697201,1.63161810587117e-12,1.02288066415907e-11
SAMD4A,322.284473899625,0.938193644300625,0.138318754892726,1.68490053447852e-12,1.05594042930152e-11
GADD45GIP1,3057.08072825957,-0.388303084638285,0.0551753239125333,1.69090196578504e-12,1.05935695514956e-11
ERG28,885.571319893612,-0.514983648010109,0.0737674394668705,1.69759570634142e-12,1.06320485314264e-11
SLC29A4,1496.31001173966,0.518497140293832,0.0748148660644518,1.71178851970645e-12,1.07174539590981e-11
RBM26-AS1,99.6001818784257,1.06453435074969,0.157191465651286,1.72711423078117e-12,1.0809894625081e-11
HMCN2,492.497969785974,0.567540956224718,0.0820058372061932,1.73342261678912e-12,1.08458547296013e-11
DHDDS,739.347085867898,0.435527690316561,0.0624428645691311,1.74103453902691e-12,1.08899449332316e-11
BTG3,1098.06464424415,-0.425207947011449,0.0604863948379562,1.75136223983848e-12,1.0950987845014e-11
MB21D2,332.574119675056,0.758869008876942,0.1109056308114,1.75991798520567e-12,1.10009149853949e-11
CTDSP1,1872.35857834912,-0.410273618246152,0.0583399282256699,1.77877779020587e-12,1.11151975764891e-11
TXNDC12,1117.82747816839,-0.499226501573484,0.0708763810766882,1.78010467319379e-12,1.11198821430215e-11
LOC100507412,383.430769327807,0.742616204099538,0.108231252443869,1.79944351840949e-12,1.1237043559857e-11
DPM1,1273.88964409375,-0.352610725293069,0.0503127197451382,1.80775647921571e-12,1.12852976578388e-11
MAFIP,275.280520802629,0.648737646814271,0.0947457095545209,1.8240382784398e-12,1.13795707801586e-11
NOL11,1932.02767879385,-0.407297166586508,0.0580775752056529,1.82403916787593e-12,1.13795707801586e-11
DDX49,3062.73995375917,0.379512193348941,0.0543953425583652,1.83944435195919e-12,1.14719635611828e-11
TTC27,546.252233673349,-0.487024229706614,0.0703555799489068,1.87524499524506e-12,1.16914546386395e-11
DUSP7,799.348158752445,-0.480752027448214,0.0693370335129429,1.91893291662261e-12,1.19599620312956e-11
KCNH2,8911.18261757853,0.584497170253637,0.0841946252340866,1.95464780260742e-12,1.21786189900492e-11
CCDC154,79.1974329862491,1.38085957912334,0.206034292773738,1.9660947566982e-12,1.22459797891338e-11
SOX9,1103.61917959379,-0.590926208132968,0.0858611205735982,2.03480846525555e-12,1.26698723604228e-11
GDI2,8745.72110204399,-0.272798322767071,0.0390542570036239,2.03573977936161e-12,1.26715757187081e-11
SEPTIN3,1764.22419474564,0.446699043557756,0.0645830188442701,2.04314898369117e-12,1.27135869414763e-11
DNAJC16,331.081631104193,0.604954547960293,0.0879588979096277,2.08721656006815e-12,1.29836057570917e-11
UQCRC2,7356.88309051681,0.235306260382999,0.0332294801797829,2.10278591048327e-12,1.30762332361073e-11
KCNH4,621.03654583167,0.676451991840088,0.0979512693679899,2.14666326535822e-12,1.33447782533482e-11
PSMG4,846.608378237032,0.542671042538313,0.0787060367149276,2.15601612597543e-12,1.3398596989328e-11
ADAP1,891.153763644169,0.535349617308052,0.0780059652257649,2.17870643123412e-12,1.35352400508627e-11
SORT1,3534.30323362281,-0.385266772456956,0.0553675053412948,2.19018420651016e-12,1.36021594901413e-11
LRRC20,788.237687600055,-0.518076129810623,0.0748369305099033,2.19788367205212e-12,1.36455781315128e-11
RPL3,37408.132997404,0.33087705219868,0.0475047735902568,2.26504582966035e-12,1.40580244550279e-11
RHOA,9142.79562022414,-0.370326662292421,0.0530770885864095,2.26878250313637e-12,1.40766811345965e-11
DMTN,631.482697852725,0.655661887521738,0.0957586236498791,2.27368080984826e-12,1.41025308440846e-11
COMMD6,774.637436630976,0.457516814014821,0.066176713971496,2.33334697015857e-12,1.44679528098181e-11
ARL13B,380.205883346342,-0.718056164701357,0.105601066016522,2.34518152704616e-12,1.45366544782961e-11
NMD3,2606.1126443846,0.40724922850194,0.0583521862073741,2.40558862591721e-12,1.49062929811177e-11
EPPK1,214.842413173124,-0.915362045817801,0.135378342399444,2.4101469206031e-12,1.49297364711957e-11
SESN1,382.543873754687,0.592586613308271,0.087158643332735,2.41514238333442e-12,1.49548390639922e-11
RBM15B,1995.10315722277,-0.359806281771564,0.0518224464092634,2.41575183841909e-12,1.49548390639922e-11
SLC35D2,669.952929242196,0.547507194491618,0.079800525637027,2.43394884891973e-12,1.50626484338062e-11
AQP6,132.071780407855,1.24156650043748,0.186002504472677,2.45967716979569e-12,1.52169815915588e-11
ARPC2,8187.65411704024,-0.257692686381114,0.0377811928874818,2.49662132854167e-12,1.54405810254752e-11
C1orf50,359.411027480392,0.606380548500047,0.0879827785547386,2.50377041343476e-12,1.54798257428821e-11
HNRNPCP2,529.804571712102,-0.4790640785656,0.0696554185506196,2.56906050334147e-12,1.5878392876764e-11
MYH10,2953.07927626554,-0.402534657337352,0.0575738428846016,2.61701878824372e-12,1.61696173686707e-11
PGAP6,2268.30183209674,-0.334400915481949,0.0490007537066132,2.63337658853685e-12,1.62654696948261e-11
HEXA,2040.20742754815,0.370254356239956,0.0537040513186719,2.64011052880913e-12,1.63018363261243e-11
CCDC117,724.424810449779,-0.549532048754128,0.0801011576811805,2.65375660133356e-12,1.63808461790103e-11
KLHL18,1417.74291768106,0.38650143587034,0.0558562045792902,2.67808001489119e-12,1.6525692340448e-11
VEGFA,3432.04983493833,0.350096914479086,0.0503576765612838,2.69668067757796e-12,1.66351435329937e-11
CRYGD,279.233947927707,-0.706504209872648,0.103878645017338,2.70682548065634e-12,1.66923792845213e-11
FBXO43,91.3064317731339,-1.06338407556642,0.157996144566718,2.73133619114132e-12,1.6838141351148e-11
TBCA,2671.07778384912,-0.322810260326654,0.0468601250348505,2.74984995409671e-12,1.6946852004374e-11
CRLF1,771.354574034004,-0.907580795441092,0.135450541478082,2.7548929730131e-12,1.69725017988799e-11
LINC00476,420.184160053766,0.539109333377341,0.0786000115531682,2.76863637978291e-12,1.70517199029788e-11
LIN52,372.933450399206,-0.63544790042774,0.0931174281447277,2.82873774336639e-12,1.74163095640631e-11
FASN,24198.4707058391,0.318688818299517,0.0457255791950448,2.85946491004272e-12,1.75998694862533e-11
HMGN2P41,71.2009899255508,-1.33636338917567,0.200695621892019,2.86575247005765e-12,1.76329355910765e-11
VPS18,2018.64622670794,0.320327388653102,0.0456714726190269,2.91538283069009e-12,1.793258308852e-11
HSD17B12,2995.65196820231,0.406493905936706,0.0589424060432832,2.92971007523917e-12,1.80149583783858e-11
MRPS15,902.95749124707,-0.522100927977092,0.0761090888561168,2.95461127907713e-12,1.81622802461458e-11
C6orf132,240.325864683897,0.79274696066052,0.11651073863715,3.00690094225965e-12,1.84778139242846e-11
TRO,1615.39580013824,0.354686406839225,0.0512728515396431,3.01096752255401e-12,1.84969034827816e-11
PSMC4,4097.63956255678,-0.272358384587298,0.0387622946521261,3.07878586416889e-12,1.89074943172501e-11
COX15,1373.06132747917,0.362229856418676,0.0534211823980505,3.09202412529947e-12,1.89827421204252e-11
ADAM22,2781.23142930522,0.419385613692577,0.0602183246555663,3.19100639492115e-12,1.95841791010372e-11
EMC8,1637.47119526082,-0.354993685797847,0.0515462985399026,3.22137904610911e-12,1.97642889564624e-11
RASSF2,71.7097009569823,-1.59819872853806,0.240474385504791,3.2709805686837e-12,2.00622224309747e-11
HTR3B,151.714270114474,-1.15512883896324,0.173496027966359,3.27786657881733e-12,2.00980584471406e-11
FAM160B1,885.143389766359,0.412911236008971,0.0598744567154615,3.29049844867593e-12,2.01690908729691e-11
GUCD1,1785.64905721834,-0.337543018087855,0.048869338396226,3.3073168709419e-12,2.02657313990762e-11
ATP6V0E1,2537.98410254435,0.348706812769302,0.0505703416915124,3.34129650672211e-12,2.04674331325919e-11
ARHGEF1,1046.242167003,-0.450898006088157,0.0655673889760713,3.36827114736591e-12,2.06261105066765e-11
ACOT13,596.126998476058,-0.47089468109119,0.068735546977475,3.41895249402708e-12,2.09298124554915e-11
USP7,5142.55170869969,-0.333610432783161,0.0482470280921094,3.43068478943703e-12,2.09949626647092e-11
AGA,505.879453914534,-0.518516970710466,0.0758705636511317,3.54251964762253e-12,2.16724804736259e-11
DDO,38.9535438593341,1.81634922749839,0.276559965819938,3.56488423271973e-12,2.18023792836018e-11
SCD,24323.4154865092,-0.315095282179382,0.0459445721415215,3.59781028272041e-12,2.19967677234556e-11
NFIL3,216.172533178681,-0.826793129345855,0.12351818669147,3.63089090553534e-12,2.21919775682545e-11
PDP1,724.605411955471,0.563745614690013,0.082632740713393,3.66605656697497e-12,2.2399803286639e-11
PLSCR1,314.995324753994,-0.995579351611978,0.149720532541738,3.78508446426658e-12,2.31197375409308e-11
MRPL39,584.219028901846,-0.492808322235705,0.0720413089570413,3.7865174738647e-12,2.31211597889076e-11
GAR1,958.596564596293,-0.38821557978805,0.0565162754869175,3.79716192969733e-12,2.3171922185374e-11
TFAP4,525.780337500565,-0.566587652767342,0.0833604510502371,3.79723635293152e-12,2.3171922185374e-11
CPLX2,16946.9457177587,0.362795317677992,0.0531302160427913,3.82694937306749e-12,2.33458453680004e-11
SCG3,7310.76366263723,0.330353021401636,0.047805136124267,3.87313434470762e-12,2.3620111791957e-11
COPS5,2325.47431914894,-0.29436076934237,0.0422963521946175,3.9099005670464e-12,2.38367830456168e-11
MAP9,1335.3438244897,0.453780077883916,0.0666609164304358,4.04613090266735e-12,2.46595102309036e-11
PPM1D,749.442028497381,-0.443365056553432,0.0649755900941496,4.06993466925458e-12,2.4796739849206e-11
NFE2L1,12552.438683159,0.284470694496101,0.0411362136822929,4.08838895513436e-12,2.49013004175351e-11
RRM2,5560.51062242504,-1.25813735553385,0.190839915315308,4.09266586849586e-12,2.49194715412683e-11
DIXDC1,1678.53964557997,0.344587758498878,0.0502688162094257,4.09581373831243e-12,2.49300899452069e-11
LACTB,351.155223857135,0.543930488478409,0.0798925175385495,4.0969979115767e-12,2.49300899452069e-11
JPT2,5147.57180854999,-0.363289031225642,0.0520911238526239,4.13649159106397e-12,2.51624598995413e-11
SEH1L,733.007267843162,-0.490869007168089,0.0720855069006979,4.1608574316321e-12,2.53026888953259e-11
CDK4,8298.73737221283,-0.308091060721533,0.0443368216283077,4.19260356465609e-12,2.54876956999367e-11
NELFA,1369.67984938454,-0.366689252237215,0.0535066416590698,4.21771682162586e-12,2.56322758891553e-11
ATG5,847.774555775551,-0.507319194687763,0.0746935453771544,4.25255393334e-12,2.58358409100584e-11
THOC7,1541.07470983437,-0.329552605387887,0.0477635646635453,4.27586574550707e-12,2.59692791889009e-11
PLEKHA8,1054.40035752219,-0.542650607638631,0.0799916627077334,4.45126214175986e-12,2.70260211664052e-11
UQCC2,904.986948570549,-0.391958437377471,0.0571270343861713,4.46604459054717e-12,2.71072303203816e-11
DGKI,642.400710289326,0.634284324942937,0.0942679026420141,4.46970042547284e-12,2.71208751800738e-11
SOCS2,1001.16245309851,0.58497839219565,0.0864420873453824,4.49169049274146e-12,2.72457233446676e-11
SRSF10,475.409342648399,-0.536367849661562,0.0790666275434283,4.5010294638276e-12,2.72937779731315e-11
SESN3,1224.36154526416,1.11266119730062,0.167944946936145,4.5215084010828e-12,2.74093327082631e-11
MNX1,48.9692051861315,-1.57575075214056,0.240005989729401,4.56961367694162e-12,2.76922326160051e-11
GDF11,3491.56284382953,0.333765728391375,0.0499982087284083,4.65856848254328e-12,2.82224282440869e-11
RBBP4,3766.63989606469,-0.327330387801088,0.047318888953179,4.6999917201862e-12,2.84644264348906e-11
CKMT1A,215.951136354501,0.837167205184686,0.125266941032264,4.73378562081061e-12,2.86600817048763e-11
ZSWIM6,783.05584003478,0.513598029711702,0.0755712126649943,4.76008916310611e-12,2.88102788963993e-11
TMEM80,260.415914604172,0.764440380932592,0.114308807479352,5.04710047850236e-12,3.053781115526e-11
EIF4E,1360.87369912972,-0.363354648829884,0.0531116017051365,5.06055398634474e-12,3.0609598915834e-11
UFL1,681.458130950558,-0.514949521378585,0.0756929902887508,5.07052853990646e-12,3.06603051855926e-11
RRNAD1,932.007975678486,-0.427886973715012,0.0629831716778706,5.14814210154147e-12,3.11198486307488e-11
FAM200B,577.115363059311,0.581571024438852,0.0860471352349882,5.21913881550958e-12,3.15391183440377e-11
LINC00648,122.23887299746,0.988916951924952,0.149277699672801,5.22361171168251e-12,3.15507896413911e-11
ZNF793,1498.30913263908,0.45183975945478,0.0665650953713732,5.22434565045614e-12,3.15507896413911e-11
KEAP1,4144.08305932254,-0.336948950612846,0.0490281226712045,5.22827669023968e-12,3.15646350477805e-11
OTUD6B-AS1,1100.94414134447,0.439553639678921,0.0648773795716258,5.30296600313484e-12,3.20055263315767e-11
GALR1,64.0870303147086,1.44334567464865,0.219246574463496,5.38565458232895e-12,3.24944051138638e-11
TAOK2,4051.89461487833,0.353441386917812,0.051818063904711,5.45940779970253e-12,3.29290830498652e-11
NCOA5,1770.25562200498,-0.398456868570228,0.0584452028495012,5.56286453699334e-12,3.3542593209758e-11
LINC01686,132.718826136282,-0.947439590523846,0.142927067140237,5.63317450731443e-12,3.39559157958112e-11
MGME1,1351.50105622703,-0.428037693401766,0.0628130206184558,5.67835807441736e-12,3.421756906589e-11
STRIP1,2374.71893286425,0.393409148288104,0.0586425518984965,5.68480677869873e-12,3.42457168829365e-11
PSMG1,1642.68185685779,-0.364934090536299,0.0535624112326638,5.7748726801928e-12,3.47765709825941e-11
TSC22D1,3033.05113056598,0.314091924454238,0.0453387538701068,5.77653917177789e-12,3.47765709825941e-11
PHLDA1,3696.06901463659,-0.470231455886704,0.0684645220291231,5.86842167851003e-12,3.53186952941255e-11
SUSD2,84.6341875930267,1.4728754941372,0.224975982221057,6.01474088551068e-12,3.61880022359036e-11
WAC,4385.37657536159,-0.292000466263333,0.0422623708889751,6.06508961927029e-12,3.6476290508168e-11
TSEN54,750.464553150711,-0.491883620978204,0.0714324360561848,6.06644353948457e-12,3.6476290508168e-11
OSBP,1221.52861296401,0.346234088908275,0.0517060062241399,6.07417887648317e-12,3.65114059455377e-11
THADA,1395.14543327162,0.383618939106359,0.0558209239044053,6.08646243796617e-12,3.65738299648841e-11
CDKN1A,1417.05934894733,-0.549312764550183,0.0812866490135581,6.10313103232945e-12,3.6662556700289e-11
XPOT,6601.05285988069,-0.340687237187748,0.0499145227175341,6.11959383608155e-12,3.67499922855708e-11
H2AC8,53.2813523454051,1.5001896001571,0.229581476526863,6.23975242505634e-12,3.7459903542758e-11
NME3,1188.60708619032,0.496887849936303,0.0737891759846496,6.26863776775229e-12,3.76215908397968e-11
TIAL1,3390.8665010549,-0.33131158282691,0.0482428786135263,6.30751335196937e-12,3.78431157663313e-11
GINM1,788.950916622102,-0.44491008356115,0.0653402789067102,6.3245758884498e-12,3.79336720084014e-11
PIN1,4052.0395500504,-0.380181150437193,0.0555852876436461,6.38517113573137e-12,3.82785731808186e-11
TTC26,350.155277695572,-0.545252249902531,0.0809467916967713,6.38605420208414e-12,3.82785731808186e-11
TMEM178A,29.378136199057,2.86116570426675,0.436350706449663,6.38823882076848e-12,3.82797576616189e-11
HINT2,276.911816451021,-0.657183831651577,0.0976818375647343,6.47545227288999e-12,3.87902947876945e-11
ITGA9,1629.32513826401,-0.523892486455606,0.0783360832908627,6.51597018138835e-12,3.90208783165827e-11
ABCA7,1397.49659045724,0.520216292730011,0.0770755837536939,6.56417418253125e-12,3.92973323885844e-11
NXT2,118.713552901415,-0.905754903298179,0.136619237254689,6.63059222255943e-12,3.96826216736898e-11
L2HGDH,450.881391546836,-0.54032961861166,0.0802471162494212,6.73916228156199e-12,4.03198637746248e-11
ZNF783,792.17222039986,0.507687068032593,0.0753099076974574,6.81371716928039e-12,4.07532633549167e-11
GPS2,831.717244507897,-0.46686903233325,0.0689846550511118,6.91999193839214e-12,4.13760535981144e-11
PTGR2,631.295996129031,0.446735102800795,0.0671917359596212,6.9926290056468e-12,4.17973930480253e-11
ZFYVE9,637.196251563596,0.439072033287886,0.0648934879170458,7.00102107997917e-12,4.18345754050244e-11
SBDSP1,1158.85949682962,-0.356496838047242,0.0524756005703036,7.0129906892236e-12,4.1893105621052e-11
ANKRD10,1297.31874052384,-0.38405666810573,0.0566376557220756,7.03776830226033e-12,4.20280862811671e-11
SPSB2,172.371556076559,-0.816236516357016,0.123303069067588,7.06277341366469e-12,4.21643414360862e-11
POLR2H,1518.45183560496,-0.389695195498117,0.0574950122415894,7.11854533521166e-12,4.24841313143905e-11
TCEAL1,426.544619982166,0.547574306203792,0.0812873417727462,7.16023212377133e-12,4.27196877870718e-11
NEMF,2249.20348350652,0.299198930704406,0.0432444893937336,7.24339531474838e-12,4.32024801048383e-11
CDC42SE2,675.308479233927,-0.556167000508826,0.0828402580208801,7.31243557797533e-12,4.36007649055075e-11
SLC41A2,345.627484806554,0.628376245543974,0.0940693634969808,7.40209065818838e-12,4.4121682094678e-11
QPRT,6287.2393911498,-0.348406557157725,0.0511171009349772,7.41407955419205e-12,4.41794749803619e-11
LDOC1,710.462640710209,0.520640721586729,0.0774119682484665,7.43603754067311e-12,4.42966181883326e-11
COA3,780.521057779074,-0.433980759917997,0.0642089479955054,7.47714762010781e-12,4.45277430916157e-11
NKAIN1,749.994626400504,0.483801683426881,0.0718416886128813,7.60643301053477e-12,4.52836625302696e-11
EIF6,3010.73816796691,-0.311491392787729,0.045408295358729,7.6156670101357e-12,4.53246292710115e-11
RPSA,16144.4669690921,-0.330322453178563,0.0485805414498605,7.74979032202817e-12,4.61086196892751e-11
NCOA4,4747.30962650555,0.30777707658608,0.0451127161986157,7.7820928864785e-12,4.62865141889498e-11
ZHX3,971.209707565656,0.450648071111102,0.0664142883014006,7.83856976293434e-12,4.66080390379414e-11
HASPIN,254.247731942713,-0.623539648872577,0.0934494829546623,7.99540019875249e-12,4.75258823909185e-11
CERS4,86.9192067806652,1.39198853824847,0.212916731542571,8.02826628293034e-12,4.77065237324655e-11
LSM5,1391.06150861402,-0.390121829007568,0.0577255634858908,8.06353271989015e-12,4.79013129351476e-11
MRPL43,1484.01087696545,-0.359350898665456,0.0532003776696406,8.27076938131474e-12,4.91172540477893e-11
GIPR,67.1751203995315,1.36203444309577,0.20921847325933,8.35596633819343e-12,4.96079172589511e-11
NCLN,5640.97286262523,-0.309448508139439,0.0451850885274141,8.38478710578795e-12,4.97636856417144e-11
